"Entrez id",SysID,"Chromosome location","Gene type","Gene symbol","Gene group","Gene description","Gene synonyms","Omim id","Ensembl id","Hprd id","Hgnc id",hPSD
8879,SysID_1271,10q21,protein-coding,SGPL1,"Current primary ID genes","sphingosine-1-phosphate lyase 1","S1PL, SPL",603729,ENSG00000166224,07224,10817,0
644096,SysID_1272,19q13.12,protein-coding,SDHAF1,"Current primary ID genes","succinate dehydrogenase complex assembly factor 1",LYRM8,612848,ENSG00000205138,,33867,0
51750,SysID_1273,20q13.3,protein-coding,RTEL1,"Current primary ID genes","regulator of telomere elongation helicase 1","C20orf41, DKCA4, DKCB5, NHL, PFBMFT3, RTEL",608833,ENSG00000258366,15281,15888,0
51715,SysID_1275,6p11,protein-coding,RAB23,"Current primary ID genes","RAB23, member RAS oncogene family",HSPC137,606144,ENSG00000112210,05850,14263,0
5723,SysID_1277,7p11.2,protein-coding,PSPH,"Current primary ID genes","phosphoserine phosphatase","PSP, PSPHD",172480,ENSG00000146733,01406,9577,0
9230,SysID_1279,19p13.2,protein-coding,RAB11B,"Current primary ID genes","RAB11B, member RAS oncogene family",H-YPT3,604198,ENSG00000185236,05009,9761,1
816,SysID_1280,7p14.3-p14.1,protein-coding,CAMK2B,"Current primary ID genes","calcium/calmodulin-dependent protein kinase II beta","CAM2, CAMK2, CAMKB",607707,ENSG00000058404,12127,1461,1
22907,SysID_1281,3p21.31,protein-coding,DHX30,"Current primary ID genes","DEAH (Asp-Glu-Ala-His) box helicase 30","DDX30, RETCOR",616423,ENSG00000132153,13142,16716,1
4915,SysID_1282,9q22.1,protein-coding,NTRK2,"Current primary ID genes","neurotrophic tyrosine kinase, receptor, type 2","GP145-TrkB, TRKB, trk-B",600456,ENSG00000148053,02712,8032,0
79947,SysID_1283,1p36.11,protein-coding,DHDDS,"Current primary ID genes","dehydrodolichyl diphosphate synthase subunit","CIT, CPT, DS, HDS, RP59",608172,ENSG00000117682,12183,20603,0
116150,SysID_1284,6q22.1,protein-coding,NUS1,"Current primary ID genes","NUS1 dehydrodolichyl diphosphate synthase subunit","C6orf68, MGC:7199, NgBR, TANGO14",610463,ENSG00000153989,12894,21042,0
8766,SysID_1285,15q22.31,protein-coding,RAB11A,"Current primary ID genes","RAB11A, member RAS oncogene family",YL8,605570,ENSG00000103769,05715,9760,0
51684,SysID_1286,10q24.32,protein-coding,SUFU,"Current primary ID genes","suppressor of fused homolog (Drosophila)","PRO1280, SUFUH, SUFUXL",607035,ENSG00000107882,06124,16466,0
5530,SysID_1288,4q24,protein-coding,PPP3CA,"Current primary ID genes","protein phosphatase 3, catalytic subunit, alpha isozyme","CALN, CALNA, CALNA1, CCN1, CNA1, PPP2B",114105,ENSG00000138814,00234,9314,1
5879,SysID_1290,7p22,protein-coding,RAC1,"Current primary ID genes","ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)","MIG5, Rac-1, TC-25, p21-Rac1",602048,ENSG00000136238,03627,9801,1
8558,SysID_1291,16q24,protein-coding,CDK10,"Current primary ID genes","cyclin-dependent kinase 10",PISSLRE,603464,ENSG00000185324,,1770,0
51412,SysID_1292,7q22,protein-coding,ACTL6B,"Current primary ID genes","actin-like 6B","ACTL6, BAF53B",612458,ENSG00000077080,12419,160,0
23241,SysID_1293,14q32.33,protein-coding,PACS2,"Current primary ID genes","phosphofurin acidic cluster sorting protein 2","PACS-2, PACS1L",610423,ENSG00000179364,17816,23794,0
8364,SysID_1294,6p22.1,protein-coding,HIST1H4C,"Current primary ID genes","histone cluster 1, H4c","H4/g, H4FG, dJ221C16.1",602827,,11918,4787,0
8270,SysID_1295,Xq28,protein-coding,LAGE3,"Current primary ID genes","L antigen family, member 3","CVG5, DXS9879E, DXS9951E, ESO3, ITBA2",300060,ENSG00000196976,02087,26058,0
84984,SysID_1296,3q29,protein-coding,CEP19,"Current primary ID genes","centrosomal protein 19kDa","C3orf34, MOSPGF",615586,ENSG00000174007,17488,28209,0
9928,SysID_1300,1q32.1,protein-coding,KIF14,"Current primary ID genes","kinesin family member 14",MKS12,611279,ENSG00000118193,06605,19181,0
343450,SysID_1302,1q31.3,protein-coding,KCNT2,"Current primary ID genes","potassium channel, sodium activated subfamily T, member 2","KCa4.2, SLICK, SLO2.1",610044,ENSG00000162687,11584,18866,0
51569,SysID_1303,13q13.3,protein-coding,UFM1,"Current primary ID genes","ubiquitin-fold modifier 1","BM-002, C13orf20",610553,,15644,20597,0
60482,SysID_1306,2q12,protein-coding,SLC5A7,"Current primary ID genes","solute carrier family 5 (sodium/choline cotransporter), member 7","CHT, CHT1, HMN7A",608761,ENSG00000115665,12294,14025,0
84816,SysID_1308,6q21,protein-coding,RTN4IP1,"Current primary ID genes","reticulon 4 interacting protein 1",NIMP,610502,,18008,18647,0
3778,SysID_1310,10q22.3,protein-coding,KCNMA1,"Current primary ID genes","potassium channel, calcium activated large conductance subfamily M alpha, member 1","BKTM, KCa1.1, MaxiK, SAKCA, SLO, SLO-ALPHA, SLO1, bA205K10.1, mSLO1",600150,ENSG00000156113,15967,6284,0
84282,SysID_1311,17q11.2,protein-coding,RNF135,"Current primary ID genes","ring finger protein 135","L13, MMFD, REUL, Riplet",611358,ENSG00000181481,11506,21158,0
402569,SysID_1312,7q22.1,protein-coding,KPNA7,"Current primary ID genes","karyopherin alpha 7 (importin alpha 8)",-,614107,ENSG00000185467,,21839,0
115286,SysID_1313,3p14.1,protein-coding,SLC25A26,"Current primary ID genes","solute carrier family 25 (S-adenosylmethionine carrier), member 26",SAMC,611037,ENSG00000144741,15357,20661,0
10436,SysID_1315,12p13.3,protein-coding,EMG1,"Current primary ID genes","EMG1 N1-specific pseudouridine methyltransferase","C2F, Grcc2f, NEP1",611531,,12803,16912,0
83737,SysID_1327,20q11.22,protein-coding,ITCH,"Current primary ID genes","itchy E3 ubiquitin protein ligase","ADMFD, AIF4, AIP4, NAPP1",606409,ENSG00000078747,,13890,0
50484,SysID_1328,8q23.1,protein-coding,RRM2B,"Current primary ID genes","ribonucleotide reductase M2 B (TP53 inducible)","MTDPS8A, MTDPS8B, P53R2",604712,ENSG00000048392,05276,17296,0
1737,SysID_1330,11q23.1,protein-coding,DLAT,"Current primary ID genes","dihydrolipoamide S-acetyltransferase","DLTA, PDC-E2, PDCE2",608770,ENSG00000150768,10578,2896,1
6601,SysID_1331,12q13.2,protein-coding,SMARCC2,"Current primary ID genes","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2","BAF170, CRACC2, Rsc8",601734,ENSG00000139613,03437,11105,0
339453,SysID_1332,1p36.33,protein-coding,TMEM240,"Current primary ID genes","transmembrane protein 240","C1orf70, SCA21",616101,,,25186,0
2972,SysID_1333,14q,protein-coding,BRF1,"Current primary ID genes","BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit","BRF, BRF-1, CFDS, GTF3B, HEL-S-76p, TAF3B2, TAF3C, TAFIII90, TF3B90, TFIIIB90, hBRF",604902,ENSG00000185024,05361,11551,0
56652,SysID_1336,10q24,protein-coding,C10orf2,"Current primary ID genes","chromosome 10 open reading frame 2","ATXN8, IOSCA, MTDPS7, PEO, PEO1, PEOA3, PRLTS5, SANDO, SCA8, TWINL, TWNK",606075,ENSG00000107815,05830,1160,0
63925,SysID_1337,20q13.12,protein-coding,ZNF335,"Current primary ID genes","zinc finger protein 335","MCPH10, NIF-1, NIF1, NIF2",610827,ENSG00000198026,11709,15807,0
57572,SysID_1339,19p13.2,protein-coding,DOCK6,"Current primary ID genes","dedicator of cytokinesis 6","AOS2, ZIR1",614194,ENSG00000130158,13243,19189,0
51244,SysID_1340,3p25.1,protein-coding,CCDC174,"Current primary ID genes","coiled-coil domain containing 174",C3orf19,,ENSG00000154781,12820,28033,0
3516,SysID_1345,4p15.2,protein-coding,RBPJ,"Current primary ID genes","recombination signal binding protein for immunoglobulin kappa J region","AOS3, CBF1, IGKJRB, IGKJRB1, KBF2, RBP-J, RBPJK, RBPSUH, SUH, csl",147183,ENSG00000168214,00920,5724,0
11019,SysID_1348,4p14,protein-coding,LIAS,"Current primary ID genes","lipoic acid synthetase","HUSSY-01, LAS, LIP1, LS, PDHLD",607031,ENSG00000121897,09514,16429,0
2895,SysID_1349,4q22,protein-coding,GRID2,"Current primary ID genes","glutamate receptor, ionotropic, delta 2","GluD2, SCAR18",602368,ENSG00000152208,06781,4576,0
8803,SysID_1352,13q14.2,protein-coding,SUCLA2,"Current primary ID genes","succinate-CoA ligase, ADP-forming, beta subunit","A-BETA, MTDPS5, SCS-betaA",603921,ENSG00000136143,06798,11448,1
2891,SysID_1354,4q32.1,protein-coding,GRIA2,"Current primary ID genes","glutamate receptor, ionotropic, AMPA 2","GLUR2, GLURB, GluA2, GluR-K2, HBGR2",138247,ENSG00000120251,04726,4572,1
5455,SysID_1361,2q12.1,protein-coding,POU3F3,"Current primary ID genes","POU class 3 homeobox 3","BRN1, OTF8, brain-1, oct-8",602480,,03922,9216,0
10735,SysID_1367,Xq25,protein-coding,STAG2,"Current primary ID genes","stromal antigen 2","SA-2, SA2, SCC3B, bA517O1.1",300826,ENSG00000101972,05077,11355,0
5977,SysID_1368,11q13,protein-coding,DPF2,"Current primary ID genes","D4, zinc and double PHD fingers family 2","REQ, UBID4, ubi-d4",601671,ENSG00000133884,03394,9964,0
55898,SysID_1369,15q26.1,protein-coding,UNC45A,"Current primary ID genes","unc-45 myosin chaperone A","GC-UNC45, GCUNC-45, GCUNC45, IRO039700, SMAP-1, SMAP1, UNC-45A",611219,ENSG00000140553,18070,30594,0
4714,SysID_1370,10q24.31,protein-coding,NDUFB8,"Current primary ID genes","NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa","ASHI, CI-ASHI",602140,ENSG00000166136,11886,7703,1
10695,SysID_1372,6p21.1,protein-coding,CNPY3,"Current primary ID genes","canopy FGF signaling regulator 3","CAG4A, ERDA5, PRAT4A, TNRC5",610774,ENSG00000137161,06745,11968,0
998,SysID_1373,1p36.1,protein-coding,CDC42,"Current primary ID genes","cell division cycle 42","CDC42Hs, G25K",116952,ENSG00000070831,00309,1736,1
2530,SysID_1374,14q24.3,protein-coding,FUT8,"Current primary ID genes","fucosyltransferase 8 (alpha (1,6) fucosyltransferase)",-,602589,ENSG00000033170,03994,4019,0
2893,SysID_1375,11q22,protein-coding,GRIA4,"Current primary ID genes","glutamate receptor, ionotropic, AMPA 4","GLUR4, GLUR4C, GLURD, GluA4",138246,ENSG00000152578,00694,4574,1
55154,SysID_1377,1q22,protein-coding,MSTO1,"Current primary ID genes","misato 1, mitochondrial distribution and morphology regulator","LST005, MST",,ENSG00000125459,16904,29678,0
2555,SysID_1378,4p12,protein-coding,GABRA2,"Current primary ID genes","gamma-aminobutyric acid (GABA) A receptor, alpha 2",-,137140,ENSG00000151834,11747,4076,0
57176,SysID_1379,6p21.33,protein-coding,VARS2,"Current primary ID genes","valyl-tRNA synthetase 2, mitochondrial","COXPD20, VALRS, VARS2L, VARSL",612802,ENSG00000137411,11670,21642,0
9698,SysID_1381,1p35.2,protein-coding,PUM1,"Current primary ID genes","pumilio RNA-binding family member 1","HSPUM, PUMH, PUMH1, PUML1",607204,ENSG00000134644,06230,14957,0
23476,SysID_1384,19p13.1,protein-coding,BRD4,"Current primary ID genes","bromodomain containing 4","CAP, HUNK1, HUNKI, MCAP",608749,ENSG00000141867,10574,13575,0
91875,SysID_1389,14q11.2,protein-coding,TTC5,"Current primary ID genes","tetratricopeptide repeat domain 5",Strap,,,15584,19274,0
84900,SysID_1390,12q24.22,protein-coding,RNFT2,"Current primary ID genes","ring finger protein, transmembrane 2",TMEM118,,ENSG00000135119,08600,25905,0
3685,SysID_1391,2q31-q32,protein-coding,ITGAV,"Current primary ID genes","integrin, alpha V","CD51, MSK8, VNRA, VTNR",193210,ENSG00000138448,01903,6150,0
3652,SysID_1392,1p34-p32,protein-coding,IPP,"Current primary ID genes","intracisternal A particle-promoted polypeptide",KLHL27,147485,ENSG00000197429,00940,6108,0
20,SysID_1393,9q34,protein-coding,ABCA2,"Current primary ID genes","ATP-binding cassette, sub-family A (ABC1), member 2",ABC2,600047,ENSG00000107331,08967,32,0
1025,SysID_1403,9q34.1,protein-coding,CDK9,"Current primary ID genes","cyclin-dependent kinase 9","C-2k, CDC2L4, CTK1, PITALRE, TAK",603251,ENSG00000136807,16016,1780,0
1496,SysID_1406,2p12-p11.1,protein-coding,CTNNA2,"Current primary ID genes","catenin (cadherin-associated protein), alpha 2","CAP-R, CAPR, CT114, CTNR",114025,ENSG00000066032,00228,2510,1
8567,SysID_1425,11p11.2,protein-coding,MADD,"Current primary ID genes","MAP-kinase activating death domain","DENN, IG20, RAB3GEP",603584,ENSG00000110514,04664,6766,1
84461,SysID_1428,17p13,protein-coding,NEURL4,"Current primary ID genes","neuralized E3 ubiquitin protein ligase 4",-,615865,ENSG00000215041,13894,34410,0
84628,SysID_1433,9q34,protein-coding,NTNG2,"Current primary ID genes","netrin G2","LHLL9381, Lmnt2, NTNG1, bA479K20.1",,ENSG00000196358,17650,14288,0
5422,SysID_1438,Xp22.1-p21.3,protein-coding,POLA1,"Current primary ID genes","polymerase (DNA directed), alpha 1, catalytic subunit","NSX, POLA, p180",312040,ENSG00000101868,02416,9173,0
163786,SysID_1443,1p21.2,protein-coding,SASS6,"Current primary ID genes","SAS-6 centriolar assembly protein","MCPH14, SAS-6, SAS6",609321,ENSG00000156876,10907,25403,0
57679,SysID_1459,2q33.1,protein-coding,ALS2,"Current primary ID genes","amyotrophic lateral sclerosis 2 (juvenile)","ALS2CR6, ALSJ, IAHSP, PLSJ",606352,ENSG00000003393,05893,443,0
55975,SysID_1460,7p15.3,protein-coding,KLHL7,"Current primary ID genes","kelch-like family member 7","KLHL6, SBBI26",611119,ENSG00000122550,13927,15646,0
84894,SysID_1461,15q24.3,protein-coding,LINGO1,"Current primary ID genes","leucine rich repeat and Ig domain containing 1","LERN1, LRRN6A, UNQ201",609791,ENSG00000169783,14322,21205,1
6328,SysID_1463,2q24,protein-coding,SCN3A,"Current primary ID genes","sodium channel, voltage gated, type III alpha subunit","NAC3, Nav1.3",182391,ENSG00000153253,01671,10590,0
54676,SysID_1464,6p21,protein-coding,GTPBP2,"Current primary ID genes","GTP binding protein 2",-,607434,ENSG00000172432,08465,4670,0
26999,SysID_1466,5q33.3,protein-coding,CYFIP2,"Current primary ID genes","cytoplasmic FMR1 interacting protein 2",PIR121,606323,ENSG00000055163,07556,13760,1
57731,SysID_1471,19q13.13,protein-coding,SPTBN4,"Current primary ID genes","spectrin, beta, non-erythrocytic 4","QV, SPNB4, SPTBN3",606214,ENSG00000160460,09372,14896,1
5393,SysID_1472,4q27,protein-coding,EXOSC9,"Current primary ID genes","exosome component 9","PM/Scl-75, PMSCL1, RRP45, Rrp45p, p5, p6",606180,ENSG00000123737,07315,9137,0
6095,SysID_1473,15q22.2,protein-coding,RORA,"Current primary ID genes","RAR-related orphan receptor A","NR1F1, ROR1, ROR2, ROR3, RZR-ALPHA, RZRA",600825,ENSG00000069667,02896,10258,0
9512,SysID_1474,7q22.1,protein-coding,PMPCB,"Current primary ID genes","peptidase (mitochondrial processing) beta","Beta-MPP, MPP11, MPPB, MPPP52, P-52",603131,,07539,9119,0
2058,SysID_1475,1q41,protein-coding,EPRS,"Current primary ID genes","glutamyl-prolyl-tRNA synthetase","EARS, GLUPRORS, PARS, PIG32, QARS, QPRS",138295,ENSG00000136628,00703,3418,1
9969,SysID_1477,17q22-q23,protein-coding,MED13,"Current primary ID genes","mediator complex subunit 13","ARC250, DRIP250, HSPC221, THRAP1, TRAP240",603808,ENSG00000108510,07229,22474,0
7965,SysID_1478,7p22,protein-coding,AIMP2,"Current primary ID genes","aminoacyl tRNA synthetase complex-interacting multifunctional protein 2","JTV-1, JTV1, P38, PRO0992",600859,ENSG00000106305,02915,20609,0
120,SysID_1481,10q25.2,protein-coding,ADD3,"Current primary ID genes","adducin 3 (gamma)",ADDL,601568,ENSG00000148700,03339,245,1
51506,SysID_1485,1q23.3,protein-coding,UFC1,"Current primary ID genes","ubiquitin-fold modifier conjugating enzyme 1",HSPC155,610554,ENSG00000143222,15643,26941,0
4131,SysID_1486,5q13,protein-coding,MAP1B,"Current primary ID genes","microtubule-associated protein 1B","FUTSCH, MAP5, PPP1R102",157129,ENSG00000131711,01139,6836,1
6909,SysID_1487,17q23.2,protein-coding,TBX2,"Current primary ID genes","T-box 2",-,600747,ENSG00000121068,02850,11597,0
5283,SysID_1488,14q24.1,protein-coding,PIGH,"Current primary ID genes","phosphatidylinositol glycan anchor biosynthesis, class H",GPI-H,600154,ENSG00000100564,02540,8964,0
10815,SysID_1497,4p16.3,protein-coding,CPLX1,"Current primary ID genes","complexin 1","CPX-I, CPX1",605032,ENSG00000168993,09233,2309,0
84992,SysID_1498,4q22.1,protein-coding,PIGY,"Current primary ID genes","phosphatidylinositol glycan anchor biosynthesis, class Y",PIG-Y,610662,ENSG00000255072,17492,28213,0
284098,SysID_1499,17q12,protein-coding,PIGW,"Current primary ID genes","phosphatidylinositol glycan anchor biosynthesis, class W","Gwt1, HPMRS5",610275,ENSG00000277161,11432,23213,0
9533,SysID_1502,6p21.1,protein-coding,POLR1C,"Current primary ID genes","polymerase (RNA) I polypeptide C, 30kDa","RPA39, RPA40, RPA5, RPAC1, TCS3",610060,ENSG00000171453,09661,20194,0
54664,SysID_1503,7p21.3,protein-coding,TMEM106B,"Current primary ID genes","transmembrane protein 106B",-,613413,,07745,22407,0
64207,SysID_1507,14q24.3,protein-coding,IRF2BPL,"Current primary ID genes","interferon regulatory factor 2 binding protein-like","C14orf4, EAP1",611720,ENSG00000119669,10713,14282,0
7156,SysID_1508,17p11.2,protein-coding,TOP3A,"Current primary ID genes","topoisomerase (DNA) III alpha","TOP3, ZGRF7",601243,ENSG00000177302,03145,11992,0
54936,SysID_1510,1p34.3,protein-coding,ADPRHL2,"Current primary ID genes","ADP-ribosylhydrolase like 2",ARH3,610624,ENSG00000116863,12432,21304,0
80856,SysID_1511,2q31,protein-coding,KIAA1715,"Current primary ID genes",KIAA1715,"LNP, LNP1, Ul, ulnaless, LNPK",610236,ENSG00000144320,13886,21610,0
84231,SysID_1512,16p13.3,protein-coding,TRAF7,"Current primary ID genes","TNF receptor-associated factor 7, E3 ubiquitin protein ligase","RFWD1, RNF119",606692,ENSG00000131653,06977,20456,0
8936,SysID_1513,6q21,protein-coding,WASF1,"Current primary ID genes","WAS protein family, member 1","SCAR1, WAVE, WAVE1",605035,ENSG00000112290,05434,12732,1
2222,SysID_1514,8p23.1-p22,protein-coding,FDFT1,"Current primary ID genes","farnesyl-diphosphate farnesyltransferase 1","DGPT, ERG9, SQS, SS",184420,ENSG00000079459,01694,3629,0
55163,SysID_1516,17q21.32,protein-coding,PNPO,"Current primary ID genes","pyridoxamine 5'-phosphate oxidase","HEL-S-302, PDXPO",603287,,04476,30260,0
10785,SysID_1518,21q22.3,protein-coding,WDR4,"Current primary ID genes","WD repeat domain 4","TRM82, TRMT82",605924,ENSG00000160193,09330,12756,0
1523,SysID_1520,7q22.1,protein-coding,CUX1,"Current primary ID genes","cut-like homeobox 1","CASP, CDP, CDP/Cut, CDP1, COY1, CUTL1, CUX, Clox, Cux/CDP, GOLIM6, Nbla10317, p100, p110, p200, p75",116896,ENSG00000257923,00295,2557,0
64919,SysID_1521,14q32.2,protein-coding,BCL11B,"Current primary ID genes","B-cell CLL/lymphoma 11B (zinc finger protein)","ATL1, ATL1-alpha, ATL1-beta, ATL1-delta, ATL1-gamma, CTIP-2, CTIP2, RIT1, ZNF856B, hRIT1-alpha",606558,ENSG00000127152,05950,13222,0
7468,SysID_1522,4p16.3,protein-coding,WHSC1,"Current primary ID genes","Wolf-Hirschhorn syndrome candidate 1","MMSET, NSD2, REIIBP, TRX5, WHS",602952,ENSG00000109685,04259,12766,0
51693,SysID_1524,16q24.3,protein-coding,TRAPPC2L,"Current primary ID genes","trafficking protein particle complex 2-like",HSPC176,610970,ENSG00000167515,13711,30887,0
6729,SysID_1526,14q13.2,protein-coding,SRP54,"Current primary ID genes","signal recognition particle 54kDa",-,604857,ENSG00000100883,05330,11301,0
2744,SysID_1528,2q32-q34,protein-coding,GLS,"Current primary ID genes",glutaminase,"AAD20, GAC, GAM, GLS1, KGA",138280,ENSG00000115419,00700,4331,1
3736,SysID_1530,12p13.32,protein-coding,KCNA1,"Current primary ID genes","potassium channel, voltage gated shaker related subfamily A, member 1","AEMK, EA1, HBK1, HUK1, KV1.1, MBK1, MK1, RBK1",176260,ENSG00000111262,08885,6218,0
284439,SysID_1531,19p13.11,protein-coding,SLC25A42,"Current primary ID genes","solute carrier family 25, member 42",-,610823,ENSG00000181035,17523,28380,0
79587,SysID_1532,13q34,protein-coding,CARS2,"Current primary ID genes","cysteinyl-tRNA synthetase 2, mitochondrial (putative)",cysRS,612800,ENSG00000134905,07763,25695,0
51567,SysID_1533,6p22.3-p22.1,protein-coding,TDP2,"Current primary ID genes","tyrosyl-DNA phosphodiesterase 2","AD022, EAP2, EAPII, TTRAP, dJ30M3.3, hTDP2",605764,ENSG00000111802,05771,17768,0
10641,SysID_1534,3p21.3,protein-coding,NPRL2,"Current primary ID genes","NPR2-like, GATOR1 complex subunit, ","NPR2, NPR2L, TUSC4, GATOR1",607072,ENSG00000114388,06147,24969,0
200424,SysID_1537,2p13.1,protein-coding,TET3,"Current primary ID genes","tet methylcytosine dioxygenase 3",hCG_40738,613555,ENSG00000187605,,28313,0
10295,SysID_1542,16p11.2,protein-coding,BCKDK,"Current primary ID genes","branched chain ketoacid dehydrogenase kinase","BCKDKD, BDK",614901,ENSG00000103507,12523,16902,1
3735,SysID_1545,16q23.1,protein-coding,KARS,"Current primary ID genes","lysyl-tRNA synthetase","CMTRIB, DFNB89, KARS1, KARS2, KRS",601421,ENSG00000065427,03249,6215,1
23384,SysID_1546,22q11.23,protein-coding,SPECC1L,"Current primary ID genes","sperm antigen with calponin homology and coiled-coil domains 1-like","CYTSA, GBBB2, OBLFC1",614140,ENSG00000100014,11080,29022,0
85301,SysID_1549,9q32,protein-coding,COL27A1,"Current primary ID genes","collagen, type XXVII, alpha 1",STLS,608461,ENSG00000196739,09767,22986,0
23312,SysID_1550,15q21.2,protein-coding,DMXL2,"Current primary ID genes","Dmx-like 2","PEPNS, RC3",612186,ENSG00000104093,10188,2938,1
9581,SysID_1556,2p21,protein-coding,PREPL,"Current primary ID genes","prolyl endopeptidase-like",-,609557,ENSG00000138078,17189,30228,0
6477,SysID_1585,16q12.1,protein-coding,SIAH1,"Current primary ID genes","siah E3 ubiquitin protein ligase 1",SIAH1A,602212,ENSG00000196470,03736,10857,0
7407,SysID_1591,6p21.3,protein-coding,VARS,"Current primary ID genes","valyl-tRNA synthetase","G7A, VARS1, VARS2",192150,ENSG00000204394,10362,12651,1
6571,SysID_1601,10q25,protein-coding,SLC18A2,"Current primary ID genes","solute carrier family 18 (vesicular monoamine transporter), member 2","SVAT, SVMT, VAT2, VMAT2",193001,ENSG00000165646,01896,10935,0
64857,SysID_1603,19q13.2,protein-coding,PLEKHG2,"Current primary ID genes","pleckstrin homology domain containing, family G (with RhoGef domain) member 2","ARHGEF42, CLG",611893,ENSG00000090924,15148,29515,0
348180,SysID_1624,16q24.3,protein-coding,CTU2,"Current primary ID genes","cytosolic thiouridylase subunit 2 homolog (S. pombe)","C16orf84, NCS2, UPF0432",,ENSG00000174177,18372,28005,0
23114,SysID_1632,1q32.1,protein-coding,NFASC,"Current primary ID genes",neurofascin,"NF, NRCAML",609145,ENSG00000163531,12372,29866,1
51119,SysID_1651,7q11.21,protein-coding,SBDS,"Current primary ID genes","Shwachman-Bodian-Diamond syndrome","CGI-97, SDS, SWDS",607444,ENSG00000126524,07393,19440,0
23395,SysID_1653,3p21.3,protein-coding,LARS2,"Current primary ID genes","leucyl-tRNA synthetase 2, mitochondrial","LEURS, PRLTS4",604544,ENSG00000011376,05178,17095,0
372,SysID_1662,11q23.3,protein-coding,ARCN1,"Current primary ID genes","archain 1",COPD,600820,ENSG00000095139,02893,649,1
2009,SysID_1664,14q32,protein-coding,EML1,"Current primary ID genes","echinoderm microtubule associated protein like 1","ELP79, EMAP, EMAPL, HuEMAP",602033,ENSG00000066629,03613,3330,0
5917,SysID_1668,5q35.1,protein-coding,RARS,"Current primary ID genes","arginyl-tRNA synthetase","ArgRS, DALRD1, HLD9, RARS1",107820,ENSG00000113643,00142,9870,1
8241,SysID_1669,Xp11.23,protein-coding,RBM10,"Current primary ID genes","RNA binding motif protein 10","DXS8237E, GPATC9, GPATCH9, S1-1, TARPS, ZRANB5",300080,ENSG00000182872,02095,9896,0
10844,SysID_1682,10q26.3,protein-coding,TUBGCP2,"Current primary ID genes","tubulin, gamma complex associated protein 2","GCP-2, GCP2, Grip103, SPBC97, Spc97p, h103p, hGCP2, hSpc97",,ENSG00000130640,18245,18599,0
253959,SysID_1687,14q13.2,protein-coding,RALGAPA1,"Current primary ID genes","Ral GTPase activating protein, alpha subunit 1 (catalytic)","GARNL1, GRIPE, RalGAPalpha1, TULIP1, p240",608884,ENSG00000174373,12324,17770,1
4781,SysID_1705,9p24.1,protein-coding,NFIB,"Current primary ID genes","nuclear factor I/B","CTF, HMGIC/NFIB, NF-I/B, NF1-B, NFI-B, NFI-RED, NFIB2, NFIB3",600728,ENSG00000147862,09008,7785,0
84679,SysID_1710,Xp11.3|Xp11.3,protein-coding,SLC9A7,"Current primary ID genes","solute carrier family 9, subfamily A (NHE7, cation proton antiporter 7), member 7","NHE-7, NHE7, SLC9A6",300368,ENSG00000065923,02297,17123,0
5881,SysID_1712,17q25.3,protein-coding,RAC3,"Current primary ID genes","ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3)",-,602050,ENSG00000169750,03629,9803,0
50801,SysID_1713,11q13,protein-coding,KCNK4,"Current primary ID genes","potassium channel, two pore domain subfamily K, member 4","K2p4.1, TRAAK, TRAAK1",605720,ENSG00000182450,12037,6279,0
94005,SysID_1714,17p13.2,protein-coding,PIGS,"Current primary ID genes","phosphatidylinositol glycan anchor biosynthesis, class S",-,610271,ENSG00000087111,15135,14937,0
27183,SysID_1718,16q22.1,protein-coding,VPS4A,"Current primary ID genes","vacuolar protein sorting 4 homolog A (S. cerevisiae)","SKD1, SKD1A, SKD2, VPS4, VPS4-1",609982,,11676,13488,1
4628,SysID_1723,17p13,protein-coding,MYH10,"Current primary ID genes","myosin, heavy chain 10, non-muscle","NMMHC-IIB, NMMHCB",160776,ENSG00000133026,01178,7568,1
10236,SysID_1728,1p36.12,protein-coding,HNRNPR,"Current primary ID genes","heterogeneous nuclear ribonucleoprotein R","HNRPR, hnRNP-R",607201,ENSG00000125944,06228,5047,0
4330,SysID_1736,22q12.1,protein-coding,MN1,"Current primary ID genes","meningioma (disrupted in balanced translocation) 1","MGCR, MGCR1, MGCR1-PEN, dJ353E16.2",156100,ENSG00000169184,08862,7180,0
5594,SysID_1737,22q11.21,protein-coding,MAPK1,"Current primary ID genes","mitogen-activated protein kinase 1","ERK, ERK-2, ERK2, ERT1, MAPK2, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK",176948,ENSG00000100030,01496,6871,1
5515,SysID_1743,5q31.1,protein-coding,PPP2CA,"Current primary ID genes","protein phosphatase 2, catalytic subunit, alpha isozyme","PP2Ac, PP2CA, PP2Calpha, RP-C",176915,,08912,9299,0
1725,SysID_1744,19p13.2,protein-coding,DHPS,"Current primary ID genes","deoxyhypusine synthase","DHS, DS, MIG13",600944,ENSG00000095059,02969,2869,0
