"Entrez id",SysID,"Chromosome location","Gene type","Gene symbol","Gene group","Gene description","Gene synonyms","Omim id","Ensembl id","Hprd id","Hgnc id",hPSD
10863,SysID_1701,8p21.2,protein-coding,ADAM28,"ID candidate genes","ADAM metallopeptidase domain 28","ADAM 28, MDC-L, MDCL, eMDC II, eMDCII",606188,ENSG00000042980,08391,206,0
283316,SysID_1702,12p13.3,protein-coding,CD163L1,"ID candidate genes","CD163 molecule-like 1","CD163B, M160",606079,ENSG00000177675,07301,30375,0
1750,SysID_1703,7q22,protein-coding,DLX6,"ID candidate genes","distal-less homeobox 6",-,600030,ENSG00000006377,02493,2919,0
3356,SysID_1704,13q14-q21,protein-coding,HTR2A,"ID candidate genes","5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled","5-HT2A, HTR2",182135,ENSG00000102468,01638,5293,0
4951,SysID_1706,7q21.2,protein-coding,OCM2,"ID candidate genes","oncomodulin 2",OCM,,ENSG00000135175,01274,34396,0
9271,SysID_1707,12q24.33,protein-coding,PIWIL1,"ID candidate genes","piwi-like RNA-mediated gene silencing 1","CT80.1, HIWI, MIWI, PIWI",605571,ENSG00000125207,10409,9007,0
1827,SysID_1708,21q22.12,protein-coding,RCAN1,"ID candidate genes","regulator of calcineurin 1","ADAPT78, CSP1, DSC1, DSCR1, MCIP1, RCN1",602917,ENSG00000159200,04226,3040,0
143570,SysID_1709,11q13.4,protein-coding,XRRA1,"ID candidate genes","X-ray radiation resistance associated 1",-,609788,ENSG00000166435,,18868,0
53919,SysID_1711,12p12.2,protein-coding,SLCO1C1,"ID candidate genes","solute carrier organic anion transporter family, member 1C1","OATP-F, OATP1, OATP14, OATP1C1, OATPF, OATPRP5, SLC21A14",613389,ENSG00000139155,08342,13819,0
4761,SysID_1715,17q12,protein-coding,NEUROD2,"ID candidate genes","neuronal differentiation 2","NDRF, bHLHa1",601725,,03429,7763,0
90332,SysID_1716,19q13.32,protein-coding,EXOC3L2,"ID candidate genes","exocyst complex component 3-like 2",XTP7,,ENSG00000130201,10311,30162,0
9474,SysID_1717,6q21,protein-coding,ATG5,"ID candidate genes","autophagy related 5","APG5, APG5-LIKE, APG5L, ASP, hAPG5",604261,ENSG00000057663,16051,589,0
27183,SysID_1718,16q22.1,protein-coding,VPS4A,"ID candidate genes","vacuolar protein sorting 4 homolog A (S. cerevisiae)","SKD1, SKD1A, SKD2, VPS4, VPS4-1",609982,,11676,13488,1
22829,SysID_1719,Yq11.221,protein-coding,NLGN4Y,"ID candidate genes","neuroligin 4, Y-linked",-,400028,ENSG00000165246,11849,15529,0
7328,SysID_1721,7q32,protein-coding,UBE2H,"ID candidate genes","ubiquitin-conjugating enzyme E2H","E2-20K, GID3, UBC8, UBCH, UBCH2",601082,ENSG00000186591,03052,12484,0
1958,SysID_1722,5q31.1,protein-coding,EGR1,"ID candidate genes","early growth response 1","AT225, G0S30, KROX-24, NGFI-A, TIS8, ZIF-268, ZNF225",128990,ENSG00000120738,00549,3238,0
27243,SysID_1724,19q,protein-coding,CHMP2A,"ID candidate genes","charged multivesicular body protein 2A","BC-2, BC2, CHMP2, VPS2, VPS2A",610893,ENSG00000130724,12520,30216,0
6262,SysID_1725,1q43,protein-coding,RYR2,"ID candidate genes","ryanodine receptor 2 (cardiac)","ARVC2, ARVD2, RYR-2, RyR, VTSIP",180902,ENSG00000198626,01619,10484,1
3020,SysID_1726,1q42.12,protein-coding,H3F3A,"ID candidate genes","H3 histone, family 3A","H3.3A, H3F3, H3-3A",601128,ENSG00000163041,03082,4764,0
3065,SysID_1727,1p34,protein-coding,HDAC1,"ID candidate genes","histone deacetylase 1","GON-10, HD1, RPD3, RPD3L1",601241,ENSG00000116478,03143,4852,0
145581,SysID_1729,14q21.1,protein-coding,LRFN5,"ID candidate genes","leucine rich repeat and fibronectin type III domain containing 5","C14orf146, FIGLER8, SALM5",612811,ENSG00000165379,17445,20360,0
146862,SysID_1730,17q12,protein-coding,UNC45B,"ID candidate genes","unc-45 myosin chaperone B","CMYA4, CTRCT43, SMUNC45, UNC-45B, UNC45",611220,ENSG00000141161,10840,14304,0
6096,SysID_1731,9q22,protein-coding,RORB,"ID candidate genes","RAR-related orphan receptor B","NR1F2, ROR-BETA, RZR-BETA, RZRB, bA133M9.1",601972,ENSG00000198963,09062,10259,0
4528,SysID_1732,2p16.1,protein-coding,MTIF2,"ID candidate genes","mitochondrial translational initiation factor 2",-,603766,ENSG00000085760,04792,7441,0
23057,SysID_1733,1q25,protein-coding,NMNAT2,"ID candidate genes","nicotinamide nucleotide adenylyltransferase 2","C1orf15, PNAT2",608701,ENSG00000157064,09786,16789,0
22801,SysID_1734,15q23,protein-coding,ITGA11,"ID candidate genes","integrin, alpha 11",HsT18964,604789,ENSG00000137809,05310,6136,0
5093,SysID_1735,2p13-p12,protein-coding,PCBP1,"ID candidate genes","poly(rC) binding protein 1","HEL-S-85, HNRPE1, HNRPX, hnRNP-E1, hnRNP-X",601209,ENSG00000169564,03128,8647,1
23461,SysID_1738,17q24.3,protein-coding,ABCA5,"ID candidate genes","ATP-binding cassette, sub-family A (ABC1), member 5","ABC13, EST90625",612503,ENSG00000154265,09789,35,0
8525,SysID_1739,11p11.2,protein-coding,DGKZ,"ID candidate genes","diacylglycerol kinase, zeta","DAGK5, DAGK6, DGK-ZETA, hDGKzeta",601441,ENSG00000149091,03260,2857,0
1808,SysID_1740,8p22-p21,protein-coding,DPYSL2,"ID candidate genes","dihydropyrimidinase-like 2","CRMP-2, CRMP2, DHPRP2, DRP-2, DRP2, N2A3, ULIP-2, ULIP2",602463,ENSG00000092964,03914,3014,1
8841,SysID_1741,5q31,protein-coding,HDAC3,"ID candidate genes","histone deacetylase 3","HD3, RPD3, RPD3-2",605166,ENSG00000171720,08950,4854,0
22859,SysID_1742,19p13.2,protein-coding,ADGRL1,"ID candidate genes","adhesion G protein-coupled receptor L1","CIRL1, CL1, LEC2, LPHN1",616416,ENSG00000072071,14305,20973,1
56999,SysID_1748,3p14.1,protein-coding,ADAMTS9,"ID candidate genes","ADAM metallopeptidase with thrombospondin type 1 motif, 9",-,605421,ENSG00000163638,05662,13202,0
6091,SysID_1760,3p12,protein-coding,ROBO1,"ID candidate genes","roundabout guidance receptor 1","DUTT1, SAX3",602430,ENSG00000169855,03890,10249,0
577,SysID_1762,6q12,protein-coding,ADGRB3,"ID candidate genes","adhesion G protein-coupled receptor B3",BAI3,602684,ENSG00000135298,04064,945,0
22986,SysID_1764,10q23-q25,protein-coding,SORCS3,"ID candidate genes","sortilin-related VPS10 domain containing receptor 3",SORCS,606285,ENSG00000156395,12100,16699,0
55361,SysID_1766,10q24,protein-coding,PI4K2A,"ID candidate genes","phosphatidylinositol 4-kinase type 2 alpha","PI4KII, PIK42A",609763,ENSG00000155252,11431,30031,0
57211,SysID_1767,6q24.1,protein-coding,ADGRG6,"ID candidate genes","adhesion G protein-coupled receptor G6","APG1, DREG, GPR126, PS1TP2, VIGR",612243,ENSG00000112414,17059,13841,0
440585,SysID_1768,1p34.2,protein-coding,FAM183A,"ID candidate genes","family with sequence similarity 183, member A",-,,ENSG00000186973,,34347,0
90161,SysID_1770,Xq26.2,protein-coding,HS6ST2,"ID candidate genes","heparan sulfate 6-O-sulfotransferase 2",-,300545,ENSG00000171004,06590,19133,0
2535,SysID_1771,17q21.31,protein-coding,FZD2,"ID candidate genes","frizzled class receptor 2","Fz2, fz-2, fzE2, hFz2",600667,,02813,4040,0
1454,SysID_1772,22q13.1,protein-coding,CSNK1E,"ID candidate genes","casein kinase 1, epsilon","CKIepsilon, HCKIE",600863,ENSG00000213923,02919,2453,1
57611,SysID_1773,15q24.1,protein-coding,ISLR2,"ID candidate genes","immunoglobulin superfamily containing leucine-rich repeat 2",LINX,614179,ENSG00000167178,13865,29286,0
2044,SysID_1775,4q13.1,protein-coding,EPHA5,"ID candidate genes","EPH receptor A5","CEK7, EHK-1, EHK1, EK7, HEK7, TYRO4",600004,ENSG00000145242,02474,3389,0
822,SysID_1776,2p11.2,protein-coding,CAPG,"ID candidate genes","capping protein (actin filament), gelsolin-like","AFCP, HEL-S-66, MCP",153615,ENSG00000042493,01088,1474,1
738,SysID_1777,11q13,protein-coding,VPS51,"ID candidate genes","vacuolar protein sorting 51 homolog (S. cerevisiae)","ANG2, ANG3, C11orf2, C11orf3, FFR",615738,ENSG00000149823,12605,1172,1
6009,SysID_1778,7q36,protein-coding,RHEB,"ID candidate genes","Ras homolog enriched in brain",RHEB2,601293,ENSG00000106615,03188,10011,0
114791,SysID_1779,15q11.2,protein-coding,TUBGCP5,"ID candidate genes","tubulin, gamma complex associated protein 5",GCP5,608147,ENSG00000275835,12177,18600,0
23266,SysID_1780,1p31.1,protein-coding,ADGRL2,"ID candidate genes","adhesion G protein-coupled receptor L2","CIRL2, CL2, LEC1, LPHH1, LPHN2",607018,ENSG00000117114,06116,18582,0
118788,SysID_1781,10q24.1,protein-coding,PIK3AP1,"ID candidate genes","phosphoinositide-3-kinase adaptor protein 1",BCAP,607942,ENSG00000155629,06401,30034,0
55135,SysID_1782,17p13.1,protein-coding,WRAP53,"ID candidate genes","WD repeat containing, antisense to TP53","DKCB3, TCAB1, WDR79",612661,ENSG00000141499,07670,25522,0
4076,SysID_1784,11p13,protein-coding,CAPRIN1,"ID candidate genes","cell cycle associated protein 1","GPIAP1, GPIP137, GRIP137, M11S1, RNG105, p137GPI",601178,ENSG00000135387,03108,6743,0
54897,SysID_1785,1p36.22,protein-coding,CASZ1,"ID candidate genes","castor zinc finger 1","CAS11, CST, SRG, ZNF693, dJ734G22.1",609895,ENSG00000130940,07897,26002,0
1857,SysID_1786,3q27,protein-coding,DVL3,"ID candidate genes","dishevelled segment polarity protein 3",-,601368,ENSG00000161202,03222,3087,0
2027,SysID_1787,17p13.2,protein-coding,ENO3,"ID candidate genes","enolase 3 (beta, muscle)","GSD13, MSE",131370,ENSG00000108515,11746,3354,1
221786,SysID_1788,7q22.1,protein-coding,FAM200A,"ID candidate genes","family with sequence similarity 200, member A",C7orf38,,ENSG00000221909,13221,25401,0
285550,SysID_1789,4p15.32,protein-coding,FAM200B,"ID candidate genes","family with sequence similarity 200, member B",-,,ENSG00000237765,,27740,0
2355,SysID_1790,2p23.3,protein-coding,FOSL2,"ID candidate genes","FOS-like antigen 2",FRA2,601575,ENSG00000075426,03343,3798,0
3184,SysID_1791,4q21,protein-coding,HNRNPD,"ID candidate genes","heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa)","AUF1, AUF1A, HNRPD, P37, hnRNPD0",601324,,03206,5036,0
3790,SysID_1792,2p24,protein-coding,KCNS3,"ID candidate genes","potassium voltage-gated channel, modifier subfamily S, member 3",KV9.3,603888,ENSG00000170745,04865,6302,0
23185,SysID_1793,10p15.3,protein-coding,LARP4B,"ID candidate genes","La ribonucleoprotein domain family, member 4B","KIAA0217, LARP5",616513,ENSG00000107929,13787,28987,0
123169,SysID_1794,15q21.2,protein-coding,LEO1,"ID candidate genes","LEO1 homolog, Paf1/RNA polymerase II complex component",RDL,610507,ENSG00000166477,11231,30401,0
9603,SysID_1795,7p15.2,protein-coding,NFE2L3,"ID candidate genes","nuclear factor, erythroid 2-like 3",NRF3,604135,ENSG00000050344,09162,7783,0
57649,SysID_1796,17q11.2,protein-coding,PHF12,"ID candidate genes","PHD finger protein 12",PF1,,ENSG00000109118,15123,20816,0
23469,SysID_1797,6q12,protein-coding,PHF3,"ID candidate genes","PHD finger protein 3",-,607789,ENSG00000118482,08477,8921,0
6154,SysID_1798,17p13,protein-coding,RPL26,"ID candidate genes","ribosomal protein L26","DBA11, L26",603704,ENSG00000161970,04746,10327,0
10253,SysID_1799,13q31.1,protein-coding,SPRY2,"ID candidate genes","sprouty RTK signaling antagonist 2",hSPRY2,602466,ENSG00000136158,03916,11270,0
23524,SysID_1800,16p13.3,protein-coding,SRRM2,"ID candidate genes","serine/arginine repetitive matrix 2","300-KD, CWF21, Cwc21, HSPC075, SRL300, SRm300",606032,ENSG00000167978,06913,16639,0
9295,SysID_1801,1p31,protein-coding,SRSF11,"ID candidate genes","serine/arginine-rich splicing factor 11","NET2, SFRS11, dJ677H15.2, p54",602010,ENSG00000116754,03599,10782,0
6434,SysID_1802,3q26.2-q27,protein-coding,TRA2B,"ID candidate genes","transformer 2 beta homolog (Drosophila)","Htra2-beta, PPP1R156, SFRS10, SRFS10, TRA2-BETA, TRAN2B",602719,,04097,10781,0
7716,SysID_1803,17q22,protein-coding,VEZF1,"ID candidate genes","vascular endothelial zinc finger 1","DB1, ZNF161",606747,,08416,12949,0
83889,SysID_1804,19q13.13,protein-coding,WDR87,"ID candidate genes","WD repeat domain 87",NYD-SP11,,ENSG00000171804,,29934,0
253943,SysID_1805,8q12.3,protein-coding,YTHDF3,"ID candidate genes","YTH N(6)-methyladenosine RNA binding protein 3",-,,ENSG00000185728,08106,26465,0
51341,SysID_1806,19p13.3,protein-coding,ZBTB7A,"ID candidate genes","zinc finger and BTB domain containing 7A","FBI-1, FBI1, LRF, ZBTB7, ZNF857A, pokemon",605878,ENSG00000178951,10433,18078,0
23013,SysID_1807,1p36,protein-coding,SPEN,"ID candidate genes","spen family transcriptional repressor","HIAA0929, MINT, RBM15C, SHARP",613484,ENSG00000065526,10230,17575,0
43,SysID_1808,7q22,protein-coding,ACHE,"ID candidate genes","acetylcholinesterase (Yt blood group)","ACEE, ARACHE, N-ACHE, YT",100740,ENSG00000087085,00010,108,0
116986,SysID_1809,12q14.1,protein-coding,AGAP2,"ID candidate genes","ArfGAP with GTPase domain, ankyrin repeat and PH domain 2","CENTG1, GGAP2, PIKE",605476,ENSG00000135439,05687,16921,1
192670,SysID_1810,1p34,protein-coding,AGO4,"ID candidate genes","argonaute RISC catalytic component 4",EIF2C4,607356,ENSG00000134698,09559,18424,0
89872,SysID_1811,1q21.3,protein-coding,AQP10,"ID candidate genes","aquaporin 10",AQPA_HUMAN,606578,ENSG00000143595,07361,16029,0
54980,SysID_1812,2p13.3,protein-coding,C2orf42,"ID candidate genes","chromosome 2 open reading frame 42",-,,ENSG00000115998,07927,26056,0
164633,SysID_1813,22q12.2,protein-coding,CABP7,"ID candidate genes","calcium binding protein 7",CALN2,,ENSG00000100314,12995,20834,0
6650,SysID_1814,16p13.3,protein-coding,CAPN15,"ID candidate genes","calpain 15",SOLH,603267,ENSG00000103326,07220,11182,0
23332,SysID_1815,2q14.2-q14.3,protein-coding,CLASP1,"ID candidate genes","cytoplasmic linker associated protein 1",MAST1,605852,ENSG00000074054,09322,17088,1
1747,SysID_1816,17q21,protein-coding,DLX3,"ID candidate genes","distal-less homeobox 3","AI4, TDO",600525,ENSG00000064195,02752,2916,0
112398,SysID_1817,19q13.2,protein-coding,EGLN2,"ID candidate genes","egl-9 family hypoxia-inducible factor 2","EIT6, HIF-PH1, HIFPH1, HPH-1, HPH-3, PHD1",606424,ENSG00000269858,06970,14660,0
22993,SysID_1818,5q32,protein-coding,HMGXB3,"ID candidate genes","HMG box domain containing 3","HMGX3, SMF",,ENSG00000113716,,28982,0
5595,SysID_1819,16p11.2,protein-coding,MAPK3,"ID candidate genes","mitogen-activated protein kinase 3","ERK-1, ERK1, ERT2, HS44KDAP, HUMKER1A, P44ERK1, P44MAPK, PRKM3, p44-ERK1, p44-MAPK",601795,ENSG00000102882,03479,6877,1
22823,SysID_1820,1p22.1,protein-coding,MTF2,"ID candidate genes","metal response element binding transcription factor 2","M96, PCL2, TDRD19A, dJ976O13.2",609882,ENSG00000143033,14342,29535,0
4643,SysID_1821,15q22.2,protein-coding,MYO1E,"ID candidate genes","myosin IE","FSGS6, HuncM-IC, MYO1C",601479,,03281,7599,1
153770,SysID_1823,5q32,protein-coding,PLAC8L1,"ID candidate genes","PLAC8-like 1",-,,ENSG00000173261,18737,31746,0
126520,SysID_1824,19p13.3,protein-coding,PLK5,"ID candidate genes","polo-like kinase 5","PLK-5, PLK5P, SgK384ps",,ENSG00000185988,,27001,0
5578,SysID_1825,17q22-q23.2,protein-coding,PRKCA,"ID candidate genes","protein kinase C, alpha","AAG6, PKC-alpha, PKCA, PRKACA",176960,ENSG00000154229,01498,9393,1
8559,SysID_1826,10p13,protein-coding,PRPF18,"ID candidate genes","pre-mRNA processing factor 18","PRP18, hPrp18",604993,ENSG00000165630,05407,17351,0
389362,SysID_1827,6p25.2,protein-coding,PSMG4,"ID candidate genes","proteasome (prosome, macropain) assembly chaperone 4","C6orf86, PAC4, bA506K6.2",,ENSG00000180822,,21108,0
731220,SysID_1828,2q11.2,protein-coding,RFX8,"ID candidate genes","RFX family member 8, lacking RFX DNA binding domain",-,,ENSG00000196460,,37253,0
23378,SysID_1829,11p15.4,protein-coding,RRP8,"ID candidate genes","ribosomal RNA processing 8, methyltransferase, homolog (yeast)","KIAA0409, NML",615818,,13800,29030,0
23451,SysID_1830,2q33.1,protein-coding,SF3B1,"ID candidate genes","splicing factor 3b, subunit 1, 155kDa","Hsh155, MDS, PRP10, PRPF10, SAP155, SF3b155",605590,ENSG00000115524,09281,10768,0
388336,SysID_1831,17p12,protein-coding,SHISA6,"ID candidate genes","shisa family member 6",-,,ENSG00000188803,13507,34491,0
10302,SysID_1833,15q22.31,protein-coding,SNAPC5,"ID candidate genes","small nuclear RNA activating complex, polypeptide 5, 19kDa",SNAP19,605979,ENSG00000174446,16183,15484,0
27131,SysID_1834,20p11,protein-coding,SNX5,"ID candidate genes","sorting nexin 5",-,605937,ENSG00000089006,10439,14969,1
55061,SysID_1835,1q41,protein-coding,SUSD4,"ID candidate genes","sushi domain containing 4",PRO222,615827,ENSG00000143502,07641,25470,0
130733,SysID_1836,2p22.1,protein-coding,TMEM178A,"ID candidate genes","transmembrane protein 178A",TMEM178,,ENSG00000152154,14577,28517,0
57705,SysID_1837,10q11.23,protein-coding,WDFY4,"ID candidate genes","WDFY family member 4",C10orf64,613316,ENSG00000128815,,29323,0
131616,SysID_1838,3p21.31,protein-coding,TMEM42,"ID candidate genes","transmembrane protein 42",-,,ENSG00000169964,15540,28444,0
192669,SysID_1839,1p34,protein-coding,AGO3,"ID candidate genes","argonaute RISC catalytic component 3",EIF2C3,607355,ENSG00000126070,09558,18421,0
84923,SysID_1840,17q25.1,protein-coding,FAM104A,"ID candidate genes","family with sequence similarity 104, member A",-,,ENSG00000133193,08602,25918,0
8334,SysID_1841,6p22.1,protein-coding,HIST1H2AC,"ID candidate genes","histone cluster 1, H2ac","H2A/l, H2AFL, dJ221C16.4",602794,,09104,4733,0
64895,SysID_1842,2p16.1,protein-coding,PAPOLG,"ID candidate genes","poly(A) polymerase gamma",-,,ENSG00000115421,11420,14982,0
5164,SysID_1843,17q21.33,protein-coding,PDK2,"ID candidate genes","pyruvate dehydrogenase kinase, isozyme 2","PDHK2, PDKII",602525,ENSG00000005882,03955,8810,0
151011,SysID_1844,2q13,protein-coding,SEPT10,"ID candidate genes","septin 10",-,611737,ENSG00000186522,15325,14349,1
6781,SysID_1845,8p21.2,protein-coding,STC1,"ID candidate genes","stanniocalcin 1",STC,601185,ENSG00000159167,03115,11373,0
70,SysID_1847,15q14,protein-coding,ACTC1,"ID candidate genes","actin, alpha, cardiac muscle 1","ACTC, ASD5, CMD1R, CMH11, LVNC4",102540,ENSG00000159251,00015,143,0
9093,SysID_1848,16p13.3,protein-coding,DNAJA3,"ID candidate genes","DnaJ (Hsp40) homolog, subfamily A, member 3","HCA57, TID1, hTID-1",608382,ENSG00000103423,09758,11808,1
4848,SysID_1849,12q15,protein-coding,CNOT2,"ID candidate genes","CCR4-NOT transcription complex, subunit 2","CDC36, HSPC131, NOT2, NOT2H",604909,ENSG00000111596,05367,7878,0
5591,SysID_1850,8q11,protein-coding,PRKDC,"ID candidate genes","protein kinase, DNA-activated, catalytic polypeptide","DNA-PKcs, DNAPK, DNPK1, HYRC, HYRC1, IMD26, XRCC7, p350",600899,ENSG00000253729,02941,9413,1
80222,SysID_1851,1q21.3,protein-coding,TARS2,"ID candidate genes","threonyl-tRNA synthetase 2, mitochondrial (putative)","COXPD21, TARSL1, thrRS",612805,ENSG00000143374,18148,30740,0
54938,SysID_1853,19q13.2,protein-coding,SARS2,"ID candidate genes","seryl-tRNA synthetase 2, mitochondrial","SARS, SARSM, SERS, SYS, SerRS, SerRSmt, mtSerRS",612804,ENSG00000104835,15295,17697,0
7543,SysID_1865,Xp21.3,protein-coding,ZFX,"ID candidate genes","zinc finger protein, X-linked",ZNF926,314980,ENSG00000005889,02445,12869,0
10615,SysID_1867,17q11.2,protein-coding,SPAG5,"ID candidate genes","sperm associated antigen 5","DEEPEST, MAP126, hMAP126",615562,ENSG00000076382,10246,13452,0
283643,SysID_1868,14q32.33,protein-coding,C14orf80,"ID candidate genes","chromosome 14 open reading frame 80",-,,ENSG00000185347,12658,20127,0
1653,SysID_1869,2p24,protein-coding,DDX1,"ID candidate genes","DEAD (Asp-Glu-Ala-Asp) box helicase 1","DBP-RB, UKVH5d",601257,ENSG00000079785,03158,2734,1
9559,SysID_1870,10q21.1,protein-coding,VPS26A,"ID candidate genes","VPS26 retromer complex component A","HB58, Hbeta58, PEP8A, VPS26",605506,ENSG00000122958,08385,12711,0
84133,SysID_1871,22q12.1,protein-coding,ZNRF3,"ID candidate genes","zinc and ring finger 3","BK747E2.3, RNF203",612062,ENSG00000183579,,18126,0
1131,SysID_1872,1q43,protein-coding,CHRM3,"ID candidate genes","cholinergic receptor, muscarinic 3","EGBRS, HM3, PBS",118494,ENSG00000133019,00329,1952,0
27257,SysID_1873,8p11.2,protein-coding,LSM1,"ID candidate genes","LSM1 homolog, mRNA degradation associated","CASM, YJL124C",607281,ENSG00000175324,06281,20472,0
3301,SysID_1874,9p13.3,protein-coding,DNAJA1,"ID candidate genes","DnaJ (Hsp40) homolog, subfamily A, member 1","DJ-2, DjA1, HDJ2, HSDJ, HSJ2, HSPF4, NEDD7, hDJ-2",602837,,04159,5229,1
9223,SysID_1875,3p14.1,protein-coding,MAGI1,"ID candidate genes","membrane associated guanylate kinase, WW and PDZ domain containing 1","AIP-3, AIP3, BAIAP1, BAP-1, BAP1, MAGI-1, Magi1d, TNRC19, WWP3",602625,ENSG00000151276,04020,946,0
407738,SysID_1876,3p14.1,protein-coding,FAM19A1,"ID candidate genes","family with sequence similarity 19 (chemokine (C-C motif)-like), member A1","TAFA-1, TAFA1",,ENSG00000183662,13294,21587,0
10891,SysID_1877,4p15.1,protein-coding,PPARGC1A,"ID candidate genes","peroxisome proliferator-activated receptor gamma, coactivator 1 alpha","LEM6, PGC-1(alpha), PGC-1v, PGC1, PGC1A, PPARGC1",604517,ENSG00000109819,05155,9237,0
54439,SysID_1878,5q32,protein-coding,RBM27,"ID candidate genes","RNA binding motif protein 27","ARRS1, Psc1, ZC3H18, ZC3H20",,ENSG00000091009,,29243,0
57578,SysID_1879,14q32.12,protein-coding,UNC79,"ID candidate genes","unc-79 homolog (C. elegans)",KIAA1409,,ENSG00000133958,11143,19966,0
64062,SysID_1880,13q31.1,protein-coding,RBM26,"ID candidate genes","RNA binding motif protein 26","ARRS2, C13orf10, PPP1R132, PRO1777, SE70-2, ZC3H17",,ENSG00000139746,12611,20327,0
57556,SysID_1881,5q23.1,protein-coding,SEMA6A,"ID candidate genes","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A","HT018, SEMA, SEMA6A1, SEMAQ, VIA",605885,ENSG00000092421,06906,10738,0
5586,SysID_1882,1p22.2,protein-coding,PKN2,"ID candidate genes","protein kinase N2","PAK2, PRK2, PRKCL2, PRO2042, Pak-2, STK7",602549,ENSG00000065243,03972,9406,0
9515,SysID_1883,3q13.33,protein-coding,STXBP5L,"ID candidate genes","syntaxin binding protein 5-like",LLGL4,609381,ENSG00000145087,,30757,0
57062,SysID_1884,14q32,protein-coding,DDX24,"ID candidate genes","DEAD (Asp-Glu-Ala-Asp) box helicase 24",-,606181,ENSG00000089737,05860,13266,0
10659,SysID_1885,10p13,protein-coding,CELF2,"ID candidate genes","CUGBP, Elav-like family member 2","BRUNOL3, CUGBP2, ETR-3, ETR3, NAPOR",602538,ENSG00000048740,03964,2550,0
57118,SysID_1886,10p13,protein-coding,CAMK1D,"ID candidate genes","calcium/calmodulin-dependent protein kinase ID","CKLiK, CaM-K1, CaMKID",607957,ENSG00000183049,06409,19341,0
4558,SysID_1887,,tRNA,MT-TF,"ID candidate genes","mitochondrially encoded tRNA phenylalanine",-,590070,,,7481,0
197257,SysID_1888,16q23.1,protein-coding,LDHD,"ID candidate genes","lactate dehydrogenase D",DLD,607490,ENSG00000166816,06318,19708,0
51098,SysID_1890,,protein-coding,IFT52,"ID candidate genes","intraflagellar transport 52","C20orf9, CGI-53, NGD2, NGD5",,ENSG00000101052,12789,15901,0
51021,SysID_1894,10q22.1,protein-coding,MRPS16,"ID candidate genes","mitochondrial ribosomal protein S16","CGI-132, COXPD2, MRP-S16, RPMS16",609204,ENSG00000182180,14778,14048,0
7284,SysID_1895,16p11.2,protein-coding,TUFM,"ID candidate genes","Tu translation elongation factor, mitochondrial","COXPD4, EF-TuMT, EFTU, P43",602389,ENSG00000178952,03861,12420,1
57128,SysID_1896,6p25.1,protein-coding,LYRM4,"ID candidate genes","LYR motif containing 4","C6orf149, CGI-203, COXPD19, ISD11",613311,ENSG00000214113,12855,21365,0
498,SysID_1897,18q21,protein-coding,ATP5A1,"ID candidate genes","ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle","ATP5A, ATP5AL2, ATPM, COXPD22, HEL-S-123m, MC5DN4, MOM2, OMR, ORM, hATP1",164360,ENSG00000152234,01258,823,1
92935,SysID_1898,2q33.1,protein-coding,MARS2,"ID candidate genes","methionyl-tRNA synthetase 2, mitochondrial","COXPD25, MetRS, mtMetRS",609728,ENSG00000247626,14363,25133,0
57570,SysID_1899,14q23.1,protein-coding,TRMT5,"ID candidate genes","tRNA methyltransferase 5","KIAA1393, TRM5",611023,ENSG00000126814,17213,23141,0
25828,SysID_1900,22q13.1,protein-coding,TXN2,"ID candidate genes","thioredoxin 2","MT-TRX, MTRX, TRX2",609063,ENSG00000100348,07161,17772,0
51081,SysID_1901,17q25,protein-coding,MRPS7,"ID candidate genes","mitochondrial ribosomal protein S7","MRP-S, MRP-S7, RP-S7, RPMS7, S7mt, bMRP27a",611974,ENSG00000125445,17601,14499,0
51116,SysID_1902,9q34,protein-coding,MRPS2,"ID candidate genes","mitochondrial ribosomal protein S2","CGI-91, MRP-S2, S2mt",611971,ENSG00000122140,14783,14495,0
63931,SysID_1903,1q25.1,protein-coding,MRPS14,"ID candidate genes","mitochondrial ribosomal protein S14","DJ262D12.2, HSMRPS14, MRP-S14, S14mt",611978,ENSG00000120333,14777,14049,0
26276,SysID_1910,15q26.1,protein-coding,VPS33B,"ID candidate genes","vacuolar protein sorting 33 homolog B (yeast)",-,608552,ENSG00000184056,10541,12712,0
55746,SysID_1915,1q42.13,protein-coding,NUP133,"ID candidate genes","nucleoporin 133kDa",hNUP133,607613,ENSG00000069248,06354,18016,0
6528,SysID_1916,19p13.11,protein-coding,SLC5A5,"ID candidate genes","solute carrier family 5 (sodium/iodide cotransporter), member 5","NIS, TDH1",601843,ENSG00000105641,03504,11040,0
405753,SysID_1917,15q15.1,protein-coding,DUOXA2,"ID candidate genes","dual oxidase maturation factor 2","SIMNIPHOM, TDH5",612772,ENSG00000140274,14224,32698,0
389434,SysID_1918,6q25.1,protein-coding,IYD,"ID candidate genes","iodotyrosine deiodinase","C6orf71, DEHAL1, TDH4, dJ422F24.1",612025,ENSG00000009765,16668,21071,0
